start_time,coinbase_premium_gap,coinbase_premium_gap_usdt_adjusted,coinbase_premium_index,coinbase_premium_index_usdt_adjusted,datetime
1672833600000,-6.88,-13.27132215,-0.04092269,-0.0789687,2023-01-04 12:00:00+00:00
1672837200000,-6.05,-12.83950557,-0.03595156,-0.07632834,2023-01-04 13:00:00+00:00
1672840800000,-6.14,-11.83009527,-0.03648221,-0.07031498,2023-01-04 14:00:00+00:00
1672844400000,-6.09,-8.23568911,-0.03613375,-0.04887097,2023-01-04 15:00:00+00:00
1672848000000,-3.86,-10.04702936,-0.02289599,-0.05961686,2023-01-04 16:00:00+00:00
1672851600000,-4.18,-7.23412886,-0.02474363,-0.04283037,2023-01-04 17:00:00+00:00
1672855200000,0.12,-2.41118977,0.00070805,-0.01422908,2023-01-04 18:00:00+00:00
1672858800000,-5.78,-12.41605826,-0.03431823,-0.07374828,2023-01-04 19:00:00+00:00
1672862400000,-3.14,-0.77936041,-0.01868326,-0.00463661,2023-01-04 20:00:00+00:00
1672866000000,-4.51,-12.57980154,-0.02680247,-0.07479632,2023-01-04 21:00:00+00:00
1672869600000,-5.69,-14.03098528,-0.03381535,-0.08342668,2023-01-04 22:00:00+00:00
1672873200000,-5.94,-9.72324283,-0.03525147,-0.05771643,2023-01-04 23:00:00+00:00
1672876800000,-3.31,-6.0308238,-0.01966907,-0.03584287,2023-01-05 00:00:00+00:00
1672880400000,-1.68,-8.82371443,-0.00998045,-0.0524417,2023-01-05 01:00:00+00:00
1672884000000,-4.42,-7.74846699,-0.02625202,-0.04603012,2023-01-05 02:00:00+00:00
1672887600000,-3.35,-7.9456476,-0.01990764,-0.04723054,2023-01-05 03:00:00+00:00
1672891200000,-4.36,-8.99422185,-0.02589626,-0.05343596,2023-01-05 04:00:00+00:00
1672894800000,-2.39,-7.03628206,-0.01418893,-0.04178445,2023-01-05 05:00:00+00:00
1672898400000,-3.08,-2.86221817,-0.01831466,-0.01701944,2023-01-05 06:00:00+00:00
1672902000000,-2.54,-6.89681805,-0.0150978,-0.04100542,2023-01-05 07:00:00+00:00
1672905600000,-3.18,-8.04275458,-0.01892009,-0.04786594,2023-01-05 08:00:00+00:00
1672909200000,-3.83,-6.14534885,-0.02278796,-0.036569,2023-01-05 09:00:00+00:00
1672912800000,-5.34,-15.4777837,-0.03173833,-0.09204776,2023-01-05 10:00:00+00:00
1672916400000,-5.16,-9.74227426,-0.03065298,-0.05788973,2023-01-05 11:00:00+00:00
1672920000000,-4.75,-9.6465856,-0.02823661,-0.05736131,2023-01-05 12:00:00+00:00
1672923600000,-6.7,-9.26419,-0.03992789,-0.05521733,2023-01-05 13:00:00+00:00
1672927200000,-5.68,-10.48316499,-0.03375008,-0.06230786,2023-01-05 14:00:00+00:00
1672930800000,-5.21,-10.11146397,-0.03093284,-0.06005131,2023-01-05 15:00:00+00:00
1672934400000,-5.58,-9.85557606,-0.03313878,-0.05854564,2023-01-05 16:00:00+00:00
1672938000000,-5.97,-14.44903783,-0.03550511,-0.08597545,2023-01-05 17:00:00+00:00
1672941600000,-5.41,-10.99781554,-0.03212221,-0.06532187,2023-01-05 18:00:00+00:00
1672945200000,-5.82,-11.53026825,-0.03451169,-0.06839584,2023-01-05 19:00:00+00:00
1672948800000,-4.72,-7.58198724,-0.02799688,-0.04498052,2023-01-05 20:00:00+00:00
1672952400000,-5.06,-5.92348614,-0.03003233,-0.03515913,2023-01-05 21:00:00+00:00
1672956000000,-5.15,-7.20943743,-0.03058585,-0.04282209,2023-01-05 22:00:00+00:00
1672959600000,-6.16,-14.39043801,-0.03659728,-0.08553709,2023-01-05 23:00:00+00:00
1672963200000,-6.76,-13.28338608,-0.04009542,-0.07881791,2023-01-06 00:00:00+00:00
1672966800000,-5.36,-9.88903409,-0.03185205,-0.05878187,2023-01-06 01:00:00+00:00
1672970400000,-6.01,-11.24481032,-0.03569507,-0.06680683,2023-01-06 02:00:00+00:00
1672974000000,-5.29,-10.39157869,-0.03142532,-0.06175003,2023-01-06 03:00:00+00:00
1672977600000,-5.39,-14.09943015,-0.03203949,-0.08385388,2023-01-06 04:00:00+00:00
1672981200000,-5.01,-2.82215507,-0.02980337,-0.01678618,2023-01-06 05:00:00+00:00
1672984800000,-6.7,-14.38368156,-0.03991217,-0.08572339,2023-01-06 06:00:00+00:00
1672988400000,-8.13,-13.12522521,-0.04840997,-0.07817722,2023-01-06 07:00:00+00:00
1672992000000,-7.34,-14.09411218,-0.04368499,-0.08391671,2023-01-06 08:00:00+00:00
1672995600000,-6.99,-12.38654904,-0.04163912,-0.07380984,2023-01-06 09:00:00+00:00
1672999200000,-5.27,-12.12554782,-0.03143067,-0.07234724,2023-01-06 10:00:00+00:00
1673002800000,-7.18,-20.43834406,-0.04289584,-0.12220256,2023-01-06 11:00:00+00:00
1673006400000,-9.39,-16.17175165,-0.0561233,-0.09669648,2023-01-06 12:00:00+00:00
1673010000000,-8.98,-12.31890252,-0.05353463,-0.07345424,2023-01-06 13:00:00+00:00
1673013600000,-8.45,-15.79720487,-0.05045132,-0.09435969,2023-01-06 14:00:00+00:00
1673017200000,-7.91,-16.08655493,-0.04696921,-0.09556759,2023-01-06 15:00:00+00:00
1673020800000,-6.89,-10.82554787,-0.04094559,-0.06434863,2023-01-06 16:00:00+00:00
1673024400000,-5.48,-7.01006272,-0.0325778,-0.04167759,2023-01-06 17:00:00+00:00
1673028000000,-6.99,-11.76861912,-0.04148257,-0.06986138,2023-01-06 18:00:00+00:00
1673031600000,-5.44,-7.88442901,-0.03211351,-0.04655023,2023-01-06 19:00:00+00:00
1673035200000,-4.02,-5.68659845,-0.02379053,-0.03365685,2023-01-06 20:00:00+00:00
1673038800000,-1.34,-7.40105603,-0.00791435,-0.043728,2023-01-06 21:00:00+00:00
1673042400000,-1.86,-0.28524762,-0.01096805,-0.00168189,2023-01-06 22:00:00+00:00
1673046000000,-2.59,-8.78241146,-0.01527965,-0.05183058,2023-01-06 23:00:00+00:00
1673049600000,-3.53,-8.88729492,-0.02079139,-0.05236191,2023-01-07 00:00:00+00:00
1673053200000,-2.84,-14.05125173,-0.01675514,-0.08295297,2023-01-07 01:00:00+00:00
1673056800000,-2.76,-4.59455286,-0.01628872,-0.02711866,2023-01-07 02:00:00+00:00
1673060400000,-3.89,-11.08326783,-0.02294652,-0.06540626,2023-01-07 03:00:00+00:00
1673064000000,-3.45,-0.72022841,-0.02036808,-0.00425139,2023-01-07 04:00:00+00:00
1673067600000,-3.41,-4.96592165,-0.02013667,-0.02932736,2023-01-07 05:00:00+00:00
1673071200000,-3.12,-10.62652746,-0.01842524,-0.06278306,2023-01-07 06:00:00+00:00
1673074800000,-4.69,-11.98089884,-0.02767273,-0.07072215,2023-01-07 07:00:00+00:00
1673078400000,-2.69,4.86676767,-0.01588918,0.02873399,2023-01-07 08:00:00+00:00
1673082000000,-3.45,-11.324635,-0.02037982,-0.06692794,2023-01-07 09:00:00+00:00
1673085600000,-3.7,-7.82587716,-0.02186437,-0.04625664,2023-01-07 10:00:00+00:00
1673089200000,-5.3,-10.6810345,-0.03132702,-0.0631531,2023-01-07 11:00:00+00:00
1673092800000,-3.63,-4.16133596,-0.0214588,-0.02460057,2023-01-07 12:00:00+00:00
1673096400000,-4.89,-7.63262501,-0.02890184,-0.04511915,2023-01-07 13:00:00+00:00
1673100000000,-4.38,-6.55499831,-0.02585914,-0.03870511,2023-01-07 14:00:00+00:00
1673103600000,-3.61,-11.87658615,-0.02130998,-0.07014219,2023-01-07 15:00:00+00:00
1673107200000,-2.47,-2.90170037,-0.0145957,-0.01714714,2023-01-07 16:00:00+00:00
1673110800000,-2.08,-8.18894481,-0.01228672,-0.04839017,2023-01-07 17:00:00+00:00
1673114400000,-0.38,0.57615687,-0.00224346,0.00340135,2023-01-07 18:00:00+00:00
1673118000000,-3.19,-12.79337922,-0.01882667,-0.07554646,2023-01-07 19:00:00+00:00
1673121600000,-2.91,-7.52636666,-0.01717243,-0.04442653,2023-01-07 20:00:00+00:00
1673125200000,-2.86,-8.85211152,-0.0168838,-0.05227629,2023-01-07 21:00:00+00:00
1673128800000,-2.66,-7.40928005,-0.0157059,-0.04376017,2023-01-07 22:00:00+00:00
1673132400000,-1.2,-8.4620141,-0.00708233,-0.04996374,2023-01-07 23:00:00+00:00
1673136000000,-1.22,-10.75732658,-0.00720756,-0.06358837,2023-01-08 00:00:00+00:00
1673139600000,-1.86,-10.6262608,-0.01098653,-0.06279903,2023-01-08 01:00:00+00:00
1673143200000,-1.11,4.25481369,-0.00655595,0.02512209,2023-01-08 02:00:00+00:00
1673146800000,-2.2,-6.09170251,-0.01298393,-0.03596019,2023-01-08 03:00:00+00:00
1673150400000,0.09,-7.65798682,0.00053145,-0.04524124,2023-01-08 04:00:00+00:00
1673154000000,-1.36,-6.8219808,-0.00802657,-0.04027555,2023-01-08 05:00:00+00:00
1673157600000,-2.27,-5.98225148,-0.0133916,-0.03529933,2023-01-08 06:00:00+00:00
1673161200000,-1.72,-10.48391233,-0.01014524,-0.0618702,2023-01-08 07:00:00+00:00
1673164800000,-0.61,-8.05051095,-0.00359965,-0.04752751,2023-01-08 08:00:00+00:00
1673168400000,-3.58,-9.62516242,-0.0211389,-0.05685419,2023-01-08 09:00:00+00:00
1673172000000,-0.4,-0.88201023,-0.00236178,-0.00520792,2023-01-08 10:00:00+00:00
1673175600000,-0.63,7.76701597,-0.00372177,0.04586147,2023-01-08 11:00:00+00:00
1673179200000,-0.39,-8.15901667,-0.00230445,-0.04823259,2023-01-08 12:00:00+00:00
1673182800000,-1.23,-0.54658291,-0.00726391,-0.00322778,2023-01-08 13:00:00+00:00
1673186400000,-2.96,-12.20484363,-0.01746061,-0.07203387,2023-01-08 14:00:00+00:00
1673190000000,-3.17,-6.5105845,-0.01864659,-0.03830411,2023-01-08 15:00:00+00:00
1673193600000,-1.73,6.64528221,-0.0102144,0.0392162,2023-01-08 16:00:00+00:00
1673197200000,-1.2,10.99512212,-0.00708864,0.06490357,2023-01-08 17:00:00+00:00
1673200800000,-2.22,-2.62936353,-0.01311294,-0.01553132,2023-01-08 18:00:00+00:00
1673204400000,-2.12,-7.82736088,-0.01252418,-0.04625678,2023-01-08 19:00:00+00:00
1673208000000,-2.02,3.58443043,-0.0119057,0.02111933,2023-01-08 20:00:00+00:00
1673211600000,-1.65,7.06155593,-0.00973023,0.04162138,2023-01-08 21:00:00+00:00
1673215200000,-1.45,-0.88987712,-0.00854795,-0.00524577,2023-01-08 22:00:00+00:00
1673218800000,-2.65,-9.34441236,-0.0154719,-0.05457822,2023-01-08 23:00:00+00:00
1673222400000,-0.9,-6.00483054,-0.00523727,-0.03495365,2023-01-09 00:00:00+00:00
1673226000000,-1.44,-7.25820978,-0.00838427,-0.04227459,2023-01-09 01:00:00+00:00
1673229600000,-0.17,-8.88487189,-0.00098886,-0.05170806,2023-01-09 02:00:00+00:00
1673233200000,-0.14,-7.61244044,-0.0008141,-0.04428533,2023-01-09 03:00:00+00:00
1673236800000,-1.0,-5.67750883,-0.00580501,-0.03296696,2023-01-09 04:00:00+00:00
1673240400000,-0.92,-2.66433921,-0.00534699,-0.01548656,2023-01-09 05:00:00+00:00
1673244000000,0.31,-0.95083075,0.00180345,-0.00553195,2023-01-09 06:00:00+00:00
1673247600000,-2.63,-10.47491467,-0.01529205,-0.06093383,2023-01-09 07:00:00+00:00
1673251200000,0.43,-6.47383485,0.00250121,-0.03767191,2023-01-09 08:00:00+00:00
1673254800000,-0.62,-1.3883146,-0.00359663,-0.00805398,2023-01-09 09:00:00+00:00
1673258400000,-1.81,-3.52194782,-0.01048394,-0.02040196,2023-01-09 10:00:00+00:00
1673262000000,-0.41,2.53613314,-0.00237834,0.01470915,2023-01-09 11:00:00+00:00
1673265600000,-1.63,-7.33253924,-0.00944979,-0.04252384,2023-01-09 12:00:00+00:00
1673269200000,-2.57,-11.55176112,-0.01491853,-0.06709149,2023-01-09 13:00:00+00:00
1673272800000,-1.99,-7.93632563,-0.01152671,-0.04598554,2023-01-09 14:00:00+00:00
1673276400000,-0.76,4.54349865,-0.00440108,0.02630284,2023-01-09 15:00:00+00:00
1673280000000,0.23,7.40441887,0.00132734,0.04271365,2023-01-09 16:00:00+00:00
1673283600000,-0.06,-7.1090086,-0.00034568,-0.04097432,2023-01-09 17:00:00+00:00
1673287200000,-0.4,-6.74550166,-0.00230538,-0.0388916,2023-01-09 18:00:00+00:00
1673290800000,0.77,-0.59914144,0.00445249,-0.00346478,2023-01-09 19:00:00+00:00
1673294400000,-3.34,4.17020457,-0.0193946,0.02420484,2023-01-09 20:00:00+00:00
1673298000000,-3.9,-5.30312132,-0.02269754,-0.03086606,2023-01-09 21:00:00+00:00
1673301600000,-0.2,-3.11793917,-0.00116246,-0.01812554,2023-01-09 22:00:00+00:00
1673305200000,-0.28,-9.64644627,-0.00162997,-0.05618559,2023-01-09 23:00:00+00:00
1673308800000,-2.01,-6.90851517,-0.01167302,-0.04013244,2023-01-10 00:00:00+00:00
1673312400000,-0.5,-5.64267011,-0.00290793,-0.03282674,2023-01-10 01:00:00+00:00
1673316000000,-0.66,-8.38061169,-0.00384035,-0.04878626,2023-01-10 02:00:00+00:00
1673319600000,-1.49,-10.43164063,-0.00865991,-0.06066042,2023-01-10 03:00:00+00:00
1673323200000,-2.65,-8.75508556,-0.01538758,-0.0508556,2023-01-10 04:00:00+00:00
1673326800000,-2.85,-17.24274217,-0.0165421,-0.1001647,2023-01-10 05:00:00+00:00
1673330400000,-1.42,-3.88962702,-0.00825392,-0.02261216,2023-01-10 06:00:00+00:00
1673334000000,-2.28,-6.96133478,-0.01325335,-0.04047636,2023-01-10 07:00:00+00:00
1673337600000,-1.0,-2.92770574,-0.00579497,-0.01696787,2023-01-10 08:00:00+00:00
1673341200000,-0.68,-7.50215921,-0.00394255,-0.04351376,2023-01-10 09:00:00+00:00
1673344800000,-2.67,-7.83887087,-0.01545942,-0.04540101,2023-01-10 10:00:00+00:00
1673348400000,0.37,-4.06571802,0.00214457,-0.02357149,2023-01-10 11:00:00+00:00
1673352000000,-2.23,-3.05124747,-0.01294694,-0.01771578,2023-01-10 12:00:00+00:00
1673355600000,-2.59,-6.72439557,-0.01501793,-0.03900028,2023-01-10 13:00:00+00:00
1673359200000,-0.74,-7.79223726,-0.00428077,-0.04509516,2023-01-10 14:00:00+00:00
1673362800000,4.1,6.54285915,0.02366154,0.03775421,2023-01-10 15:00:00+00:00
1673366400000,3.55,-7.55642311,0.02051768,-0.04370135,2023-01-10 16:00:00+00:00
1673370000000,0.78,5.92806547,0.00450191,0.03420475,2023-01-10 17:00:00+00:00
1673373600000,-0.94,-4.3720474,-0.00539178,-0.02508272,2023-01-10 18:00:00+00:00
1673377200000,-0.93,-3.78881307,-0.00533476,-0.02173732,2023-01-10 19:00:00+00:00
1673380800000,1.73,-4.4532409,0.00989864,-0.02548938,2023-01-10 20:00:00+00:00
1673384400000,-0.07,-4.20048121,-0.00040083,-0.02405852,2023-01-10 21:00:00+00:00
1673388000000,4.4,-0.94832919,0.02524661,-0.00544306,2023-01-10 22:00:00+00:00
1673391600000,2.84,-1.67381721,0.01628379,-0.0095997,2023-01-10 23:00:00+00:00
1673395200000,2.48,-3.5620203,0.014199,-0.02040106,2023-01-11 00:00:00+00:00
1673398800000,1.78,-4.99651669,0.01019587,-0.02863124,2023-01-11 01:00:00+00:00
1673402400000,-0.42,-1.94007644,-0.00241543,-0.01115841,2023-01-11 02:00:00+00:00
1673406000000,0.19,-7.02411351,0.00109094,-0.04034776,2023-01-11 03:00:00+00:00
1673409600000,2.66,-3.20471251,0.01527999,-0.01841521,2023-01-11 04:00:00+00:00
1673413200000,3.3,-0.84792129,0.01895865,-0.00487251,2023-01-11 05:00:00+00:00
1673416800000,3.17,-0.29757949,0.01817943,-0.00170691,2023-01-11 06:00:00+00:00
1673420400000,0.7,-6.45120737,0.00401223,-0.03699192,2023-01-11 07:00:00+00:00
1673424000000,1.85,1.67587295,0.01060318,0.00960527,2023-01-11 08:00:00+00:00
1673427600000,0.25,-5.28549215,0.00143293,-0.03030468,2023-01-11 09:00:00+00:00
1673431200000,0.07,-2.47467692,0.00040135,-0.01419072,2023-01-11 10:00:00+00:00
1673434800000,-0.95,-6.54176329,-0.00544795,-0.03752698,2023-01-11 11:00:00+00:00
1673438400000,-0.68,-5.23861134,-0.00390388,-0.03008275,2023-01-11 12:00:00+00:00
1673442000000,-0.56,-4.68419676,-0.00321591,-0.02690628,2023-01-11 13:00:00+00:00
1673445600000,-1.91,-4.34638854,-0.01096821,-0.0249627,2023-01-11 14:00:00+00:00
1673449200000,-2.22,-8.72468765,-0.01280836,-0.05035625,2023-01-11 15:00:00+00:00
1673452800000,-2.87,-5.27177799,-0.01654406,-0.03039326,2023-01-11 16:00:00+00:00
1673456400000,0.16,-1.46922236,0.00092049,-0.0084533,2023-01-11 17:00:00+00:00
1673460000000,0.4,-5.02134764,0.0022874,-0.0287235,2023-01-11 18:00:00+00:00
1673463600000,0.94,-9.12263427,0.00535604,-0.05200977,2023-01-11 19:00:00+00:00
1673467200000,0.46,-7.27541373,0.002621,-0.04147227,2023-01-11 20:00:00+00:00
1673470800000,0.63,-4.09256106,0.00358799,-0.02331428,2023-01-11 21:00:00+00:00
1673474400000,0.98,2.26144237,0.00558201,0.01288007,2023-01-11 22:00:00+00:00
1673478000000,1.01,-6.61785926,0.00562885,-0.03689782,2023-01-11 23:00:00+00:00
1673481600000,-4.96,-1.48507233,-0.0271571,-0.00812955,2023-01-12 00:00:00+00:00
1673485200000,0.94,-8.52625666,0.00515874,-0.04681657,2023-01-12 01:00:00+00:00
1673488800000,-7.27,-11.87468687,-0.03992851,-0.06523501,2023-01-12 02:00:00+00:00
1673492400000,-2.0,-8.42656891,-0.01097413,-0.04625343,2023-01-12 03:00:00+00:00
1673496000000,-0.66,1.93882821,-0.00362326,0.01064223,2023-01-12 04:00:00+00:00
1673499600000,-1.97,-7.84881225,-0.01089148,-0.04340758,2023-01-12 05:00:00+00:00
1673503200000,1.54,-5.33274198,0.00848589,-0.02939624,2023-01-12 06:00:00+00:00
1673506800000,-4.4,-4.20519552,-0.02425817,-0.02318392,2023-01-12 07:00:00+00:00
1673510400000,2.93,-2.15932318,0.0161419,-0.01189944,2023-01-12 08:00:00+00:00
1673514000000,-0.67,-3.41359176,-0.00368848,-0.01879532,2023-01-12 09:00:00+00:00
1673517600000,-1.63,-7.23534749,-0.00896314,-0.0397984,2023-01-12 10:00:00+00:00
1673521200000,0.06,-6.07021145,0.00032966,-0.03336258,2023-01-12 11:00:00+00:00
1673524800000,-0.18,-7.22742629,-0.00098528,-0.03957654,2023-01-12 12:00:00+00:00
1673528400000,2.32,-4.27737838,0.01268806,-0.02340138,2023-01-12 13:00:00+00:00
1673532000000,-3.38,-9.78982717,-0.01877928,-0.05441165,2023-01-12 14:00:00+00:00
1673535600000,0.89,-4.21350157,0.00492076,-0.02330281,2023-01-12 15:00:00+00:00
1673539200000,0.16,-2.95732914,0.00088229,-0.01631051,2023-01-12 16:00:00+00:00
1673542800000,1.9,-7.42604004,0.0100865,-0.03944202,2023-01-12 17:00:00+00:00
1673546400000,3.61,-13.17678631,0.01920526,-0.07016334,2023-01-12 18:00:00+00:00
1673550000000,3.64,9.99926391,0.0192742,0.05292937,2023-01-12 19:00:00+00:00
1673553600000,8.15,8.66146431,0.04278451,0.04546829,2023-01-12 20:00:00+00:00
1673557200000,1.55,-6.81958951,0.00823151,-0.03623258,2023-01-12 21:00:00+00:00
1673560800000,4.1,-2.06801845,0.02167716,-0.01093741,2023-01-12 22:00:00+00:00
1673564400000,1.13,-2.4257918,0.00599577,-0.01287366,2023-01-12 23:00:00+00:00
1673568000000,-0.5,-15.02284379,-0.0026636,-0.08009151,2023-01-13 00:00:00+00:00
1673571600000,1.0,-3.19006906,0.0053159,-0.01696187,2023-01-13 01:00:00+00:00
1673575200000,0.24,-3.34589868,0.00127419,-0.01776719,2023-01-13 02:00:00+00:00
1673578800000,-0.27,-2.44946568,-0.00143036,-0.01297786,2023-01-13 03:00:00+00:00
1673582400000,1.91,-2.68502486,0.01014809,-0.01426939,2023-01-13 04:00:00+00:00
1673586000000,1.59,-0.90312912,0.00846298,-0.00480766,2023-01-13 05:00:00+00:00
1673589600000,1.32,-2.34100193,0.00700166,-0.01241975,2023-01-13 06:00:00+00:00
1673593200000,0.73,-1.85249886,0.00387798,-0.00984237,2023-01-13 07:00:00+00:00
1673596800000,0.63,32.43423025,0.00334357,0.17184601,2023-01-13 08:00:00+00:00
1673600400000,-5.8,-9.03440574,-0.03067123,-0.0477834,2023-01-13 09:00:00+00:00
1673604000000,-1.6,-7.3419277,-0.00840247,-0.0385681,2023-01-13 10:00:00+00:00
1673607600000,0.1,-3.71427431,0.00052851,-0.01963444,2023-01-13 11:00:00+00:00
1673611200000,-1.91,-6.49145433,-0.01012479,-0.03441915,2023-01-13 12:00:00+00:00
1673614800000,0.19,-1.12323961,0.0010077,-0.00595772,2023-01-13 13:00:00+00:00
1673618400000,7.89,3.48324529,0.04153447,0.01834072,2023-01-13 14:00:00+00:00
1673622000000,2.93,3.89748957,0.01521194,0.02023392,2023-01-13 15:00:00+00:00
1673625600000,1.37,-0.17291657,0.00716026,-0.00090382,2023-01-13 16:00:00+00:00
1673629200000,2.95,1.02728241,0.01531985,0.00533539,2023-01-13 17:00:00+00:00
1673632800000,2.19,-1.54868195,0.0113516,-0.00802896,2023-01-13 18:00:00+00:00
1673636400000,4.88,4.33825096,0.02520399,0.02240662,2023-01-13 19:00:00+00:00
1673640000000,5.78,5.70600005,0.0296811,0.02930121,2023-01-13 20:00:00+00:00
1673643600000,-4.49,-14.22897127,-0.02265753,-0.07183782,2023-01-13 21:00:00+00:00
1673647200000,5.5,-5.52336984,0.02770863,-0.02784182,2023-01-13 22:00:00+00:00
1673650800000,4.87,0.0854025,0.02443551,0.00042861,2023-01-13 23:00:00+00:00
1673654400000,18.38,16.06499405,0.08797765,0.07690517,2023-01-14 00:00:00+00:00
1673658000000,3.3,-3.20655037,0.01576877,-0.01532699,2023-01-14 01:00:00+00:00
1673661600000,-0.78,-15.24628796,-0.00372512,-0.07286342,2023-01-14 02:00:00+00:00
1673665200000,4.21,-13.6370965,0.02007895,-0.06509541,2023-01-14 03:00:00+00:00
1673668800000,2.78,-8.48232954,0.01330471,-0.04061717,2023-01-14 04:00:00+00:00
1673672400000,1.9,1.74994034,0.00911637,0.00839643,2023-01-14 05:00:00+00:00
1673676000000,2.92,-5.51147359,0.01393424,-0.02631134,2023-01-14 06:00:00+00:00
1673679600000,7.37,8.06483722,0.03526761,0.03859133,2023-01-14 07:00:00+00:00
1673683200000,4.39,1.07882187,0.02090143,0.00513724,2023-01-14 08:00:00+00:00
1673686800000,3.76,-8.32151068,0.01832024,-0.04056963,2023-01-14 09:00:00+00:00
1673690400000,4.36,-2.1995813,0.02127164,-0.01073479,2023-01-14 10:00:00+00:00
1673694000000,5.14,-4.21068066,0.02480488,-0.02032929,2023-01-14 11:00:00+00:00
1673697600000,4.24,-5.7199998,0.02027623,-0.0273668,2023-01-14 12:00:00+00:00
1673701200000,0.32,-7.65694466,0.00152812,-0.0365788,2023-01-14 13:00:00+00:00
1673704800000,5.15,-2.54393558,0.02471873,-0.01221477,2023-01-14 14:00:00+00:00
1673708400000,1.93,-7.15442898,0.00928477,-0.03443328,2023-01-14 15:00:00+00:00
1673712000000,2.11,-9.08134863,0.01013903,-0.04366143,2023-01-14 16:00:00+00:00
1673715600000,1.99,4.83769302,0.00958769,0.02330449,2023-01-14 17:00:00+00:00
1673719200000,4.17,-12.44033602,0.02008865,-0.05997831,2023-01-14 18:00:00+00:00
1673722800000,2.93,-2.84599251,0.0140976,-0.01369721,2023-01-14 19:00:00+00:00
1673726400000,2.62,-7.95318591,0.01254941,-0.03811388,2023-01-14 20:00:00+00:00
1673730000000,1.99,-7.11997067,0.00952123,-0.03408062,2023-01-14 21:00:00+00:00
1673733600000,2.28,4.57420372,0.01086233,0.02178995,2023-01-14 22:00:00+00:00
1673737200000,2.1,-0.88146602,0.01002151,-0.00420709,2023-01-14 23:00:00+00:00
1673740800000,3.51,-0.63614153,0.01690177,-0.00306384,2023-01-15 00:00:00+00:00
1673744400000,1.72,-7.12128934,0.00828106,-0.03430054,2023-01-15 01:00:00+00:00
1673748000000,3.25,-16.60777716,0.01572106,-0.08041311,2023-01-15 02:00:00+00:00
1673751600000,2.53,2.78608795,0.01221096,0.01344679,2023-01-15 03:00:00+00:00
1673755200000,4.36,-7.36901499,0.02106469,-0.03562248,2023-01-15 04:00:00+00:00
1673758800000,2.94,-6.44822891,0.01416884,-0.03109022,2023-01-15 05:00:00+00:00
1673762400000,3.03,-11.25292131,0.01462567,-0.05435478,2023-01-15 06:00:00+00:00
1673766000000,2.22,-13.01513351,0.01070618,-0.06281294,2023-01-15 07:00:00+00:00
1673769600000,4.21,-1.19452032,0.02041934,-0.00579518,2023-01-15 08:00:00+00:00
1673773200000,2.32,-3.4760548,0.0111804,-0.01675627,2023-01-15 09:00:00+00:00
1673776800000,3.38,-2.12954224,0.01630265,-0.01027408,2023-01-15 10:00:00+00:00
1673780400000,3.44,-6.82579274,0.01660053,-0.03295579,2023-01-15 11:00:00+00:00
1673784000000,4.32,-7.96294151,0.02087559,-0.03850225,2023-01-15 12:00:00+00:00
1673787600000,3.34,-1.56375225,0.01613075,-0.00755403,2023-01-15 13:00:00+00:00
1673791200000,6.72,-4.35894864,0.032327,-0.02098018,2023-01-15 14:00:00+00:00
1673794800000,7.36,5.3226972,0.03520137,0.02545985,2023-01-15 15:00:00+00:00
1673798400000,10.4,2.62810123,0.04983421,0.0125979,2023-01-15 16:00:00+00:00
1673802000000,6.7,-2.93606714,0.03202642,-0.01404105,2023-01-15 17:00:00+00:00
1673805600000,5.22,-5.134427,0.02507453,-0.02467574,2023-01-15 18:00:00+00:00
1673809200000,4.97,10.05605555,0.02381392,0.04817217,2023-01-15 19:00:00+00:00
1673812800000,4.71,2.57490188,0.02252975,0.01231801,2023-01-15 20:00:00+00:00
1673816400000,5.48,-0.17027361,0.02621932,-0.0008149,2023-01-15 21:00:00+00:00
1673820000000,4.81,-13.00096511,0.02300195,-0.062225,2023-01-15 22:00:00+00:00
1673823600000,8.2,4.30746525,0.03928802,0.02064187,2023-01-15 23:00:00+00:00
1673827200000,4.85,-4.57238105,0.02313205,-0.02181775,2023-01-16 00:00:00+00:00
1673830800000,5.84,7.42532599,0.02756945,0.03505082,2023-01-16 01:00:00+00:00
1673834400000,4.91,6.69964158,0.02315021,0.03158555,2023-01-16 02:00:00+00:00
1673838000000,9.03,3.98658978,0.04284559,0.01892012,2023-01-16 03:00:00+00:00
1673841600000,8.09,-2.50839336,0.03825242,-0.01186653,2023-01-16 04:00:00+00:00
1673845200000,9.33,-11.54867495,0.0440361,-0.05456161,2023-01-16 05:00:00+00:00
1673848800000,9.84,-3.63707556,0.04652526,-0.0172077,2023-01-16 06:00:00+00:00
1673852400000,11.06,20.97205004,0.05239414,0.09930349,2023-01-16 07:00:00+00:00
1673856000000,6.28,0.37997655,0.03026842,0.00183194,2023-01-16 08:00:00+00:00
1673859600000,9.34,0.39938949,0.04485192,0.00191874,2023-01-16 09:00:00+00:00
1673863200000,3.98,-2.75226756,0.01908811,-0.01320416,2023-01-16 10:00:00+00:00
1673866800000,8.96,13.07833789,0.04304059,0.06281116,2023-01-16 11:00:00+00:00
1673870400000,3.1,-0.10710167,0.01491278,-0.0005153,2023-01-16 12:00:00+00:00
1673874000000,2.2,-5.51824383,0.01056297,-0.02650485,2023-01-16 13:00:00+00:00
1673877600000,3.62,-6.31615049,0.01735322,-0.0302922,2023-01-16 14:00:00+00:00
